3.4611454 -4.052159 
3.1304367 -3.180629 
3.074846 -2.6842823 
2.6497486 -3.5086489 
3.101582 -2.6360781 
3.445609 -1.4457613 
2.7933679 -2.8014781 
2.881689 -3.4361577 
2.9063053 -2.7960155 
2.918319 -2.5655713 
3.9941058 -5.6077337 
3.9239614 -5.4012475 
4.0174065 -5.56072 
1.7544965 -5.1444855 
1.7514639 -5.1522365 
1.7346922 -5.1472216 
3.5264914 -4.130391 
9.827843 0.95588803 
3.476879 -4.128077 
3.7380161 -4.4541316 
3.3757648 -3.354914 
2.4950297 -3.8830302 
3.4080913 -3.3215425 
3.4312425 -3.3385618 
1.8356848 -3.7428222 
1.9145749 -3.8714814 
3.6462524 -2.782217 
3.5033176 -3.6991062 
3.1679807 -3.570716 
2.1248028 -2.8192332 
3.4335592 -3.6582723 
3.1771712 -4.2752314 
1.9594663 0.7466707 
2.8347955 -3.6076207 
3.498867 -0.7818887 
2.6834097 -3.5945833 
2.3687909 -3.8736186 
2.6934993 -2.7805815 
1.3416731 -2.3893719 
1.904177 0.8712828 
3.1350567 -1.0426674 
2.1535237 -2.840008 
2.0552151 -2.81577 
3.1309032 -4.193143 
3.3676977 -4.2631564 
3.6453373 -4.418868 
3.5469816 -4.419872 
2.6417577 -3.8946593 
3.0062854 -4.160013 
3.0145001 -4.2319555 
3.369658 -4.263541 
3.5334842 1.3345866 
3.7015362 1.2008716 
3.193833 -4.2446256 
2.3114705 -3.1997342 
3.6759577 1.1004654 
3.6323738 1.221671 
2.833817 -2.7838337 
3.4184148 -3.1449895 
2.5285234 -3.6640813 
3.743751 -4.3707433 
3.7996824 -2.9023955 
3.7745883 -2.880775 
3.7803056 -2.9025986 
3.7810867 -2.9186506 
3.739518 1.0235156 
3.7674305 -3.0096874 
3.4440703 -3.667908 
3.9303901 -4.321238 
3.668735 -4.2121406 
3.1961298 -4.0380826 
3.1776521 -2.607104 
3.857069 -4.595138 
3.8410864 -1.8638886 
3.8599823 -4.588867 
3.8561816 -4.5818715 
3.869035 -4.603529 
3.8513331 -4.597451 
3.8780313 -4.558702 
3.8623784 -4.583092 
3.712602 -4.4888577 
3.8629973 -4.587632 
3.8700018 -4.604485 
3.8671262 -4.6035547 
3.482615 -1.8113668 
2.2219024 -3.7108903 
3.1308146 -3.7995217 
3.356538 -3.3488982 
2.7058146 -3.7148557 
3.3043764 -3.6813674 
9.848317 0.95814836 
9.84866 0.95899683 
9.846771 0.95810664 
9.845812 0.9547256 
9.858436 0.9529685 
9.853166 0.9681042 
9.852569 0.96068424 
9.8513 0.96135306 
9.8457575 0.9558019 
3.2118316 -4.1825504 
3.4679258 -3.8815067 
3.504181 -3.8880627 
3.7219474 -4.227456 
3.531054 -3.84617 
3.464117 -4.0761733 
3.7212734 -4.2640457 
3.281229 -3.1384132 
3.5286088 -1.8595138 
1.6727519 -3.9474056 
2.7010894 -3.7824066 
2.0653336 0.81208336 
3.186998 -4.2372274 
3.620739 -2.9072826 
4.0715737 -3.9483652 
3.8536963 -3.7135189 
4.071538 -3.9008799 
4.086683 -3.9155262 
4.2229667 -4.102111 
4.2333508 -4.12715 
4.249128 -4.1208205 
3.9388757 -3.6194668 
1.5897338 -2.8612735 
3.4983034 -4.099528 
3.5331976 -4.141553 
2.1609397 -2.8303752 
3.4479227 -4.0908766 
4.106567 -3.9353027 
4.27593 -4.1283474 
4.2501955 -4.1040664 
4.2127485 -4.051867 
4.183786 -4.036316 
4.2365346 -4.119788 
4.2665176 -4.1151547 
4.265096 -4.1112185 
4.2561483 -4.1109686 
-0.74173653 1.1040528 
3.5347981 -4.1684966 
3.3708284 -3.0933573 
9.843269 0.9561338 
4.140573 0.8105523 
9.845258 0.957906 
0.70341575 -2.5529072 
9.861121 0.9785319 
9.851788 0.95924807 
9.840411 0.9534409 
9.845943 0.957096 
9.847002 0.9601786 
-11.646515 -3.316538 
9.843371 0.95895976 
3.5182078 -3.508194 
3.9692585 -5.213865 
3.993926 -5.60959 
1.7319473 -4.924217 
1.7269495 -4.965079 
1.7279223 -5.024683 
1.7204219 -4.8887057 
3.21858 -0.3106861 
1.7426885 -4.9177837 
3.6066103 0.17586122 
3.195313 1.326844 
1.722258 -4.936582 
3.9979467 -5.6047373 
4.022628 -5.575235 
4.051854 -5.5004563 
4.01313 -5.5934753 
4.03123 -5.5671444 
2.4311404 -3.5381973 
3.4426649 -3.5579007 
3.4273918 -3.8957782 
3.9340105 -5.609706 
3.0364864 -2.784198 
3.2327366 -2.5942166 
4.0002823 -5.5967817 
4.0225472 -5.567906 
4.0480957 -5.483956 
3.371603 -2.6472483 
3.335696 -4.043984 
1.7424065 -5.150672 
1.7441489 -5.1564684 
2.9408429 -2.8291638 
2.9122634 -3.5460544 
2.770837 -3.255612 
2.7547624 -3.253035 
2.7293909 -3.2848508 
-2.2404816 -0.9913593 
2.7194953 -3.2667446 
-1.2128012 -2.6411092 
3.6733162 1.0631847 
2.6566358 -3.162239 
2.7421198 -3.2446547 
2.7400098 -3.2664108 
2.7620122 -3.237674 
2.8402371 -3.2096786 
2.7523599 -3.270355 
2.7586126 -3.2531934 
-0.5190983 -3.6213415 
2.0765095 -2.7193422 
2.7185726 -3.260273 
2.5879402 -3.472646 
3.104083 1.4066086 
1.7417537 -4.8953013 
3.0937374 -3.6896076 
3.0939703 -2.4723196 
3.9991653 -5.5798507 
3.9934475 -5.5621276 
4.051715 -5.5313196 
3.206311 -4.1166186 
2.896126 -4.2438507 
2.9533727 -4.228647 
2.8941014 -4.268041 
2.959369 -4.360855 
2.8721337 -4.2518463 
2.8321042 -4.254729 
2.759982 -4.274286 
2.833832 -3.8802378 
2.8505766 -4.2614527 
2.8606503 -4.267418 
2.8602307 -4.2439322 
2.8337946 -4.2490497 
1.585728 -0.9964691 
2.7929242 -4.2984114 
3.0146754 -4.3410797 
5.6134 1.3642249 
3.0025547 -4.3487177 
3.0054355 -4.3631516 
3.0108984 -4.3548965 
3.0193563 -4.356307 
3.025688 -4.3275113 
2.9701393 -4.332783 
2.9762049 -4.3406134 
3.003896 -4.355223 
3.007502 -4.357171 
3.4287562 -4.2230577 
3.9981792 -5.605578 
4.014082 -5.588361 
4.026284 -5.5794425 
4.007138 -5.5994635 
4.039069 -5.504201 
4.0189657 -5.584965 
4.017979 -5.5807843 
4.04652 -5.4927387 
3.7599487 1.1192169 
4.0226827 -5.557752 
3.2497568 -3.4080927 
3.3569858 -3.3877602 
3.2875245 -3.3447468 
3.2448752 -3.2198203 
2.713551 -3.2441745 
2.77766 -3.5702252 
2.8840497 -3.6412334 
3.1914241 -3.2380075 
3.351264 -3.445858 
3.204736 -3.2905471 
3.9749293 -5.618885 
3.9953094 -5.612709 
3.1930757 -4.227499 
3.4210727 -4.036962 
3.4848204 -4.122941 
3.6437964 -4.180124 
3.056723 -3.3319492 
2.15209 -2.8214803 
3.9148602 -3.7789972 
4.0732317 -3.9053667 
4.094298 -3.923249 
3.71401 -4.1388574 
4.207458 -4.124188 
4.243309 -4.113424 
3.7422593 -4.3170767 
3.3978372 -3.9887028 
2.8563485 -3.4930289 
3.2170534 -2.6112201 
3.9770246 -1.165492 
3.2430234 -2.955294 
3.2370377 -4.10036 
3.9849944 -5.60283 
3.4022794 -4.074105 
2.8214576 -3.7020574 
3.3462033 -3.9820795 
3.2631137 -3.8121915 
3.366721 -3.7876973 
3.5848446 -4.128163 
3.0860987 -3.6873748 
2.792865 -3.7082808 
3.235972 -4.1294293 
3.6387823 -4.2593517 
2.3782573 -3.7262561 
2.1700246 -3.7986736 
2.1663854 -2.809889 
2.1064577 -2.7624552 
2.017665 -1.5649949 
2.16581 -2.808494 
4.0919223 -3.9369154 
3.5289993 -4.138565 
3.3292415 -3.080239 
3.2057242 -4.243918 
3.2475753 -3.0410469 
2.7762322 -3.643593 
3.3952537 -3.7354414 
3.5381029 -4.142122 
3.287532 -4.0406747 
2.333903 -3.73478 
3.001087 -0.56242317 
3.2817984 -3.4713547 
2.4342623 -3.646484 
3.1401083 -1.817113 
3.4452689 -3.9400375 
3.2445343 -2.8892314 
3.538882 -3.8468585 
3.3319035 -3.5367775 
3.7036784 -4.2058644 
3.5662074 -3.9615147 
3.441029 -3.8777056 
3.7188497 -4.267023 
2.975966 -3.142032 
2.2700725 -2.7881935 
2.4812727 -3.4872 
2.7551825 -0.8839973 
1.1959044 1.5579559 
1.7058063 -4.3358245 
3.534102 -4.1083026 
2.5782797 -3.518361 
2.7932422 -3.4077969 
3.042844 -2.478501 
3.7459726 1.0599885 
3.6828294 -4.1632257 
3.6879392 -4.2316213 
3.9933112 -5.597823 
4.3837733 -1.9217379 
3.424637 -4.0713925 
3.7303796 -4.4360514 
3.734651 -4.513311 
3.4595387 -4.1576743 
3.1801734 -4.249896 
3.4465072 -1.9664265 
3.362936 -3.6598449 
4.0194235 -5.581832 
4.0228767 -5.58044 
4.0517306 -5.490233 
3.8047094 -4.800167 
4.047501 -5.5232215 
4.0582986 -5.4970365 
2.364168 -3.736667 
2.7449594 -3.6849887 
3.3290107 -3.3902338 
3.2870553 -3.5417929 
2.4120343 -3.6845963 
2.1510816 -2.8322954 
3.5778303 -4.1951704 
4.1175756 -3.9516323 
4.2123785 -4.141877 
4.280951 -4.1184716 
4.2604246 -4.118524 
4.256604 -4.086403 
4.3275743 -4.0735483 
4.269128 -4.1265044 
4.262559 -4.1245623 
3.0653539 -3.458934 
2.0134163 0.7786364 
3.5167205 -4.186137 
9.85094 0.96018827 
9.851388 0.9593265 
3.4349027 -3.928911 
2.1711993 -2.8221228 
2.3948433 -3.825014 
3.3254194 -2.1197054 
3.9941134 -5.616777 
2.3416042 -3.729356 
3.264643 -3.225092 
3.2142518 0.006935288 
2.6638281 -3.3605225 
3.38174 -4.005534 
1.3217076 1.4982312 
2.8282719 -3.6734304 
3.3660276 -3.3857877 
3.4221478 -3.2352753 
3.5139186 -4.167456 
3.4225402 -3.6466258 
2.3952932 -3.700044 
2.3261716 -3.7965498 
3.3119814 -3.543186 
3.4216814 -3.8957827 
3.6704488 -4.1979866 
3.179896 -3.0483372 
2.9898143 -3.1854393 
3.4042006 -3.917006 
3.6921031 -4.2884536 
3.4015577 -4.0398316 
2.1496587 -2.80975 
3.5761673 -1.3865584 
3.1302426 -3.9326558 
3.1008139 -4.0066276 
2.2312434 -2.874225 
2.1460235 -2.8253949 
0.6997624 -3.9925523 
2.3333669 0.505201 
2.326639 0.49779913 
2.2966068 0.49034092 
2.249445 0.5977785 
1.3352425 2.6885898 
1.520185 2.3899865 
5.643735 1.4021467 
3.1097898 -3.6086447 
3.5784235 -4.207898 
3.3359652 -2.9732373 
3.3026705 -3.309846 
2.953056 -3.7841146 
3.9952688 -5.615013 
4.0159764 -5.5649996 
3.8130872 -4.434337 
4.0245466 -5.57653 
4.0377717 -5.546363 
4.0426226 -5.547603 
4.0465155 -5.5131836 
1.7426635 -3.8214777 
2.1175318 -2.8275003 
1.7436262 -3.9224648 
3.5964465 -4.1853113 
3.2795093 -3.252497 
3.4345963 -4.0073833 
3.2184036 -1.5172592 
2.9578032 -3.4450905 
3.4228532 -3.9199345 
3.4037714 -3.820475 
3.5634193 -4.1255717 
3.469933 -3.9923835 
3.7210724 -4.27107 
2.746022 -3.64218 
3.8339767 1.099928 
3.0761886 -3.4967463 
3.0677042 -3.504225 
2.2150934 -3.8334193 
3.1174598 -3.43848 
2.4702594 -3.637382 
2.348874 -3.6495063 
3.0965455 -3.5152187 
3.105749 -3.5489285 
3.1209946 -3.5195684 
3.3040438 -3.4592407 
3.2719173 -3.4614992 
3.2044485 -4.2401667 
3.9948268 -5.610295 
4.024894 -5.581689 
4.0271463 -5.580687 
4.022926 -5.5557537 
4.0279317 -5.4781404 
4.062621 -5.479798 
2.4804146 -3.5583673 
2.1751895 -3.768533 
2.077195 -3.8310404 
3.4732573 -3.5234914 
3.1588337 -3.6319258 
3.0763268 -3.01422 
3.4014592 -4.0409536 
3.676125 -4.2582684 
3.6438468 -4.2380776 
3.4218905 -3.956163 
2.2920907 -3.7716656 
3.028822 -3.4909902 
3.3009176 -4.1322656 
3.0260472 -3.3191469 
3.273405 -2.0961375 
1.5441018 -3.899595 
2.9851441 -3.394742 
3.313503 -1.9107343 
2.9453235 -2.996859 
1.9042997 0.85960424 
1.901675 0.91388863 
3.4298048 -3.7130277 
3.2975488 -3.0887988 
3.40406 -4.0745754 
3.3592772 -4.058918 
3.2012727 -3.055842 
3.6114378 -4.2153206 
3.606863 -4.2119737 
3.6142411 -4.236507 
3.4243252 -4.1105766 
3.4638863 -4.284534 
4.1035867 -3.9410212 
4.1266026 -3.9527404 
3.2713413 -3.3717582 
4.2615304 -4.111825 
4.2682247 -4.117257 
4.2820096 -4.1275973 
4.265316 -4.094452 
4.2031612 -4.046431 
4.1936464 -4.0362883 
4.25489 -4.11371 
4.2666316 -4.1105366 
4.2705946 -4.1029444 
4.268879 -4.118843 
4.2843924 -4.099077 
4.287784 -4.11501 
4.208428 -4.0339127 
3.963434 -3.8182895 
4.2295895 -4.0522723 
4.0520988 -3.8765135 
4.273382 -4.114952 
2.808477 -3.647185 
2.3135855 -3.3855 
3.0837324 -3.5127957 
3.4312887 -3.3902175 
2.9266346 -3.541634 
3.4746113 -4.144554 
2.934076 -3.189955 
3.5165498 1.2032783 
3.177044 -4.1619 
3.386462 -3.969842 
3.296741 -3.854435 
3.3543615 -3.8966682 
3.5270195 -4.216353 
3.6790123 -4.2993016 
2.2499404 -3.7746701 
3.2333713 -3.8913047 
2.5206413 -0.67645925 
3.7763286 1.0685381 
2.9381208 -3.3896334 
3.5465012 1.1912664 
3.1916893 1.3526324 
3.449267 1.2311777 
3.7268863 1.1526514 
3.9960778 -5.6075177 
3.9843488 -5.6248345 
4.014479 -5.5057287 
3.290093 -3.858119 
3.5293071 -4.2135606 
3.37169 -3.8818562 
5.6677947 1.4231454 
3.4209666 -3.8439026 
2.8595076 -3.0820596 
3.7310069 -4.334384 
2.850277 -3.224664 
2.8485003 -3.1563106 
2.9062228 -3.1570644 
2.7935455 -2.9118204 
3.4059093 -3.381034 
3.1622686 -4.2644 
2.3206046 -3.783279 
2.3156905 -3.8174248 
1.7147403 -1.4251221 
3.4916904 -3.197009 
3.7851415 -3.708137 
3.8089523 -3.6710434 
3.8068855 -3.687336 
3.7901855 -3.7533803 
3.7996671 -3.719918 
1.5061549 -4.0041976 
3.5691438 1.1562837 
3.6304278 1.0785043 
3.1764905 -4.1559625 
3.2082937 -4.1648316 
4.051996 -5.5717497 
4.0243716 -5.5750785 
4.0298467 -5.5733094 
4.030574 -5.574957 
4.040426 -5.563322 
4.045968 -5.503645 
3.5356061 -4.158578 
3.47654 -3.214011 
2.9633696 -0.021372218 
3.21928 0.17110987 
3.445067 -3.6745274 
3.3800392 -3.4332342 
3.7699513 -4.2361646 
3.7052522 -4.256169 
3.7165027 -4.3240485 
3.5692356 -4.176818 
3.3173313 -3.8789685 
3.3061047 -3.9783237 
3.4011059 -3.7329414 
3.3370297 -3.94573 
3.6107957 -4.0671625 
3.4292207 -3.630495 
3.5192363 1.1845042 
2.983752 -3.1380503 
2.8144922 -2.9246006 
3.1597197 -2.525564 
3.325413 -2.374378 
2.5161831 -3.5347204 
3.0050018 -3.2419255 
3.9841723 -5.6123195 
3.9754472 -5.574581 
4.0695133 -5.496808 
4.022506 -5.554482 
4.0580626 -5.520585 
4.062041 -5.5177665 
4.058991 -5.492873 
4.07794 -5.4759283 
4.055405 -5.4972034 
3.594234 -2.872561 
3.3560703 -3.9772427 
5.6739745 1.4504622 
9.849454 0.96030426 
9.849578 0.95955175 
9.84597 0.9570721 
9.848859 0.95560443 
3.4180748 -3.6322415 
9.849996 0.95637584 
3.3522382 -3.0204177 
3.5977538 -4.1948743 
3.7255397 -4.318965 
2.9408655 -2.6132052 
2.9324055 -2.239398 
3.4090054 -3.6627872 
3.4190898 -4.0668855 
3.550563 -4.185749 
3.421039 -4.0438704 
2.892672 -2.5812693 
3.3485727 -3.974803 
3.421779 -3.7079291 
4.017687 -5.5736184 
4.0512977 -5.5291324 
4.040502 -5.528257 
4.0639358 -5.5325403 
4.050298 -5.5276804 
4.044774 -5.5333724 
4.0440145 -5.518153 
4.0544972 -5.4927244 
3.631361 -4.2659225 
3.3387687 -4.09192 
3.2411008 -3.4113283 
3.3333147 -3.330193 
3.3506422 -3.400403 
3.3739855 -3.9452715 
2.1183083 -2.8419855 
3.0245662 -3.3210402 
3.9841921 -5.54511 
4.058358 -5.5189 
9.850716 0.9520773 
9.847545 0.94459313 
2.9620433 -4.2608433 
9.850351 0.9541503 
9.867624 0.9572446 
9.851162 0.95967793 
9.847877 0.9586545 
9.865464 0.96592325 
9.850869 0.9560962 
9.851879 0.9621223 
4.0153112 -2.0042193 
3.7825947 -3.7174633 
3.6497345 -4.1384916 
3.1879368 -4.2486534 
2.7347376 -3.7135634 
3.6700478 1.1122003 
1.6053172 -4.7248855 
3.7877755 -3.7016559 
1.3907571 1.7955091 
1.7943995 -5.064537 
1.739802 -5.1529803 
1.7480773 -5.1540427 
1.6805243 -4.9259205 
3.5638325 -3.4930923 
1.4035412 -2.3843956 
-0.8422149 1.1941507 
3.1309283 1.7285076 
1.7482038 -5.163439 
1.7415143 -5.135852 
1.740938 -5.1614695 
1.7387428 -5.161614 
1.7367554 -5.158386 
1.7538085 -5.143071 
1.7459095 -5.15341 
1.7380234 -5.149642 
1.7347087 -5.163006 
1.7389627 -5.16006 
1.7485487 -5.155747 
1.7370636 -5.15953 
1.7341135 -5.1634936 
1.745439 -5.157247 
1.7364062 -5.1637015 
1.7589506 -5.151323 
2.1475492 -2.8432415 
3.5468063 -3.5041919 
4.0633073 -3.8611767 
4.2654366 -4.1200795 
3.5912626 -3.4416256 
3.5814536 -3.4267 
3.506323 -3.4715307 
3.566624 -3.4433918 
1.6300128 -1.5057465 
2.8604584 -2.4098723 
3.5524368 -3.3341177 
3.2274768 -2.2781289 
3.3574555 -1.73934 
3.2358372 -1.9982303 
3.3960118 -3.3870609 
3.8550026 -3.5785987 
4.0247097 -3.6666002 
4.089656 -3.8512683 
4.0410166 -3.8437717 
4.0993934 -3.9180415 
4.213063 -4.0693674 
4.2813277 -4.122618 
4.0546927 -3.878382 
4.2017097 -4.012447 
2.3817208 -3.8041835 
3.180947 -3.318003 
3.5636766 -3.4504406 
3.61099 -3.4695256 
4.0216274 -5.5786934 
3.9736304 -5.550502 
4.0116296 -5.586002 
4.058763 -5.4827294 
1.7244719 -3.9184136 
4.0271206 -5.569556 
1.4391041 1.3971382 
4.01976 -5.5775175 
4.0535445 -5.491746 
4.027198 -5.4857955 
2.8562098 -3.6828716 
1.5148722 2.3388774 
2.4176412 -3.8330498 
2.6997526 -3.7141483 
2.250523 -3.8179247 
2.5096579 -3.6926076 
3.5674658 1.1866713 
3.4110005 -3.7951477 
3.0583901 -3.4466622 
3.550421 -4.047472 
3.4762673 -3.9365237 
3.4223583 -3.9037323 
3.4096231 -2.4839664 
3.4203107 -3.837501 
3.5704913 1.1337411 
3.2721438 -3.4729207 
3.3854995 -4.0285645 
3.406988 -3.7303848 
3.4355268 -3.967519 
2.854858 -2.550809 
2.7340536 -2.6518025 
3.2023668 -4.248492 
2.9783494 -2.834088 
3.3617153 -1.8899469 
2.8426178 -3.0703924 
2.9454238 -2.8742158 
1.7379677 -4.943058 
2.9142141 -2.9334376 
3.064167 -2.7365518 
2.7014008 -3.6167579 
3.0775387 -3.7985961 
1.7630382 -4.9176993 
2.9404209 -2.8928852 
1.74817 -5.156574 
1.7443904 -5.1526985 
1.7455426 -5.1447344 
1.7417759 -5.1463566 
1.7376803 -5.131542 
1.7401465 -5.139076 
1.7520915 -5.1534743 
1.7511657 -5.134793 
3.5192628 -1.7523614 
3.0370991 -0.8597563 
-0.7360688 -4.953435 
3.11542 -0.9132866 
-----
0.7201165 -0.87699044 
-0.54869944 -1.7622526 
-0.7414326 -1.4056907 
0.030736309 -1.4167624 
0.7563337 -1.7393955 
0.7177347 -1.716403 
-0.10001194 -1.5149653 
0.28690404 -0.08095045 
0.1766182 -0.13994674 
3.621139 -1.3735052 
-0.3570081 -1.2898858 
-1.429108 -2.9954412 
2.061272 0.29384997 
-0.19520453 -2.1036305 
0.75024694 -0.39043966 
1.2158067 -0.27943674 
0.95339626 -0.23792617 
-0.7845115 -0.74288005 
0.98359305 -0.2032932 
0.9262821 -0.2771294 
1.246089 -0.22002703 
-0.07655784 -0.63079333 
-0.9920273 -2.3558707 
-0.41755515 -1.3712507 
-0.90231365 -1.4545176 
-0.31058118 -1.7897196 
-0.83720446 -0.6142672 
3.2473364 1.4428102 
3.3341284 1.0665494 
3.2900653 1.4460722 
0.14211921 -0.8379671 
-0.17512985 -2.5992844 
0.22980636 -0.75595045 
1.1049849 -0.1775263 
-1.3361815 -1.4048016 
-1.2455628 -1.8833938 
1.6680589 -0.022076832 
-1.3204446 -1.3906802 
-1.2530272 -1.9044365 
-1.1829343 -1.8015606 
-1.2905017 -1.9586532 
0.62999094 -0.589142 
3.3682098 1.5306047 
-0.49962837 -1.0349065 
-1.9599568 -2.3824985 
0.63351184 -0.8791901 
0.57287204 -1.0054361 
-0.6744744 -1.3450786 
0.5906011 -0.908194 
0.54187936 -0.9077236 
-0.35029057 -0.8610063 
-0.18523349 -1.94839 
-0.51111823 -1.0458595 
-1.2348472 -2.738313 
-0.41331446 -1.2274393 
-0.46657088 -1.1055394 
3.2130349 1.7830873 
0.15307838 -1.1692015 
-0.9800775 -1.5244554 
-0.9297441 -1.2662671 
4.6243963 0.014078036 
-0.3387689 -5.0420804 
-0.45190015 -1.2337569 
4.6231294 0.018205348 
-0.14851928 -1.1616851 
2.2429197 1.3218999 
