8.144529 4.321171 4.011001 8.7497015 7.784568 5.9359255 5.5929613 5.2329793 4.071854 7.2799034 3.9780788 0.6107013 
7.9120073 4.2948117 4.0561113 7.7822657 7.40477 5.8605494 5.0653415 4.79799 4.156805 7.5001044 4.3886423 0.81565905 
7.786492 4.496512 4.259269 7.09097 6.7592187 5.558224 4.9636607 5.3930902 4.0043283 7.254343 4.8605027 0.9277276 
7.905459 4.3009973 4.0564427 7.772889 7.4001255 5.868481 5.0604906 4.7949495 4.13473 7.477537 4.417409 0.8081873 
7.906705 4.2896905 4.0503583 7.801174 7.4061546 5.8998747 5.076904 4.7275887 4.1345534 7.4937043 4.4024854 0.8103916 
7.807648 4.4834843 4.21261 7.199964 6.921895 5.615938 4.959044 5.373925 3.937148 7.1477985 4.860615 0.87440693 
7.792502 4.5260487 4.322516 7.0986543 6.5843854 5.4514947 5.089307 5.65411 4.0353904 7.2540593 4.859409 1.0042515 
7.8982043 4.218123 4.0442123 7.3899894 7.3369656 5.8074613 4.82879 4.6070657 4.4079137 7.6258497 4.2863827 1.0959258 
7.986623 4.2938266 4.0357485 8.02827 7.5770197 5.823703 5.1574397 4.9745026 4.1805573 7.4508057 4.2215548 0.73961526 
7.9492784 4.3228965 4.054417 7.833867 7.5026803 5.779068 5.0557966 4.9456506 4.143001 7.43385 4.356764 0.7281481 
8.17258 4.1362114 3.9357035 7.6015453 8.202162 5.421899 4.539808 5.3690643 4.7889504 6.8325934 3.921311 1.0971975 
7.985737 4.2901864 4.02845 7.9755416 7.5642858 5.8178163 5.1301627 4.9723954 4.186205 7.4924316 4.256771 0.8015981 
8.004632 4.3795676 4.112663 8.295959 7.5253696 5.6810546 5.3691826 5.294046 4.097501 7.3925495 4.166107 0.41916743 
7.6850934 4.279059 3.8892772 5.6950197 7.525907 5.610452 3.4879394 4.245012 4.298817 7.527151 5.648765 1.467194 
7.911687 4.3916273 4.113647 7.661879 7.3136044 5.720037 5.0380135 5.1409745 4.0664234 7.3324223 4.488335 0.6996416 
7.743062 4.2340994 4.102059 6.7855496 7.1214004 5.8740973 4.403972 3.6344516 4.269227 7.0064425 4.827661 0.8689261 
7.854534 4.4037437 4.141629 7.460356 7.175404 5.731896 4.968413 5.003161 4.0585375 7.420659 4.565969 0.7429411 
7.8397436 4.4756427 4.252239 7.352478 6.849326 5.5540066 5.111088 5.437712 4.0494633 7.34556 4.6918464 0.8855633 
7.9407 4.28125 4.0280166 7.2044463 7.6053267 5.5564036 4.571303 5.0897956 4.3941593 7.2375493 4.562983 0.98889893 
7.817039 4.2416863 4.2372656 6.27835 6.7459235 5.101635 4.502109 5.708035 4.8359413 7.459098 4.7598605 1.8607143 
7.6876955 4.2747774 3.8810418 5.6695685 7.559826 5.6008687 3.4416714 4.2653604 4.3045163 7.449951 5.7063246 1.4630635 
7.739808 4.246634 4.0980425 6.4760175 7.1304235 5.6544256 4.254313 4.305429 4.4397697 7.4922667 4.839788 1.0091938 
8.149207 4.1411247 3.9372637 7.583014 8.17329 5.4361663 4.5282617 5.333939 4.769537 6.8486686 3.9544642 1.0908093 
8.1798525 4.1354523 3.937053 7.6168694 8.20581 5.415824 4.5499287 5.3940244 4.796159 6.8274336 3.9061856 1.0949975 
7.977659 4.3980966 4.1278157 8.168748 7.3648586 5.760181 5.3729916 5.3083677 4.044301 7.370866 4.2693768 0.5645278 
8.023616 4.3572392 4.0827456 8.306964 7.486508 5.837601 5.4169807 5.2463007 4.060484 7.3590627 4.199043 0.64472973 
8.080415 4.3375144 4.0458426 8.55845 7.6053867 5.9279885 5.528825 5.2662807 4.0614343 7.3657074 4.055071 0.6484887 
8.032278 4.3520164 4.0712705 8.414938 7.485371 5.9121914 5.478139 5.277125 4.0489016 7.3930793 4.1328187 0.6651473 
7.8652697 4.4454966 4.1820574 7.5700755 7.093946 5.6920853 5.10055 5.193243 4.008601 7.3703833 4.569907 0.6930308 
7.966056 4.404809 4.1352515 8.085182 7.3255086 5.7562494 5.33593 5.291527 4.0317497 7.3461103 4.322713 0.59170705 
7.9667473 4.414713 4.141033 8.122993 7.3105927 5.7644343 5.368647 5.3276587 4.0121784 7.3423896 4.3144975 0.56907773 
8.01304 4.37055 4.0954385 8.287825 7.425199 5.852208 5.4287295 5.284317 4.0446377 7.368738 4.207033 0.6538927 
7.7790937 4.257011 3.6732292 6.789971 7.980712 6.2395663 4.0359554 3.6736 3.3788648 6.2572794 6.2890086 1.4167063 
7.825484 4.2189517 3.6921008 6.9285774 8.00944 6.2372384 4.114902 3.6007545 3.4592087 6.160034 6.1246786 1.3703369 
8.005982 4.3765845 4.110499 8.293161 7.5317063 5.68123 5.365642 5.287547 4.102986 7.3947263 4.1649942 0.42739248 
7.802664 4.374604 4.15171 7.047398 7.058407 5.6646814 4.7506447 4.8418803 4.1568394 7.4505286 4.713531 0.93387336 
7.828113 4.22242 3.686643 6.948821 8.005427 6.2457366 4.123389 3.6288092 3.4403772 6.1560535 6.1376133 1.3317829 
7.8287954 4.2170243 3.6862357 6.8997297 8.012027 6.21926 4.1062355 3.660684 3.4548416 6.14902 6.1769223 1.4267862 
8.046776 4.1696177 4.057277 7.503815 7.597773 5.3474784 4.8735943 5.0746675 4.582164 7.2435617 4.478522 1.280832 
7.943088 4.2674828 4.0199127 7.653086 7.531634 5.7897525 4.92376 4.7885714 4.248042 7.537989 4.370953 0.9436139 
7.8645096 4.4406624 4.1679683 7.499563 7.1177163 5.6864815 5.0413046 5.2053223 4.006606 7.33391 4.6142573 0.73511255 
8.13013 4.319294 4.0160108 8.717993 7.767641 5.9198375 5.578641 5.223475 4.081757 7.289623 3.995001 0.60749143 
7.949487 4.295181 3.970127 7.7472696 7.69515 5.8681746 4.9117713 4.566754 4.0774555 7.578696 4.4338484 0.8449745 
7.9418535 4.298963 3.973348 7.724287 7.673568 5.8672748 4.907446 4.5719953 4.062944 7.555011 4.473703 0.8466087 
7.946791 4.29945 3.9712691 7.745999 7.6847744 5.8639526 4.919491 4.588086 4.059193 7.553243 4.473263 0.84635633 
7.949421 4.300055 3.9707327 7.764282 7.689538 5.8667626 4.929316 4.5928316 4.0546656 7.548174 4.4674544 0.8358293 
7.842159 4.205943 3.7371395 7.0131273 7.9943824 6.1750193 4.161966 3.5954702 3.5893118 6.2393584 5.8796277 1.2676843 
7.9552865 4.297523 3.9763222 7.7894955 7.687198 5.854626 4.9487414 4.6165805 4.074693 7.5552554 4.437488 0.8309827 
7.978336 4.2943754 4.0321517 7.9226165 7.5591245 5.7967696 5.092849 4.975509 4.1958513 7.494698 4.2718954 0.800732 
8.064215 4.281866 4.0529027 8.572553 7.6853356 5.8992686 5.523647 5.025046 4.135494 7.3748045 4.0806174 0.704096 
8.108888 4.284964 4.0105777 8.590104 7.771732 5.907 5.484318 5.1135826 4.1336045 7.3318567 4.0456157 0.69518954 
7.9945526 4.36673 4.102902 8.1929 7.524242 5.6901145 5.2950377 5.2327876 4.1199164 7.3835025 4.2163973 0.50531757 
7.8984118 4.250891 4.0686846 7.3462887 7.33776 5.7121935 4.8158507 4.703561 4.350902 7.5078454 4.4487495 1.0533948 
7.9873376 4.31305 4.1939983 8.682761 7.4793386 5.837233 5.7216325 4.937361 4.159927 7.4581985 4.0904856 0.67009616 
7.8950152 4.2302985 3.8975716 7.0690913 7.8139005 5.8564944 4.3825955 4.1306396 4.2671556 7.9258 4.463976 1.233879 
7.9858947 4.313314 4.196699 8.692288 7.476163 5.8399367 5.72994 4.934051 4.159007 7.460105 4.088018 0.66886777 
7.9866405 4.3123903 4.1941524 8.684313 7.4774847 5.839835 5.723167 4.9360385 4.1605887 7.46117 4.088902 0.6731171 
7.987875 4.313187 4.1929846 8.687098 7.48063 5.839673 5.723269 4.940638 4.158384 7.4588532 4.0879397 0.6682329 
7.9866786 4.3133397 4.19469 8.688634 7.4778852 5.8398933 5.72594 4.938203 4.1581426 7.4591026 4.0885396 0.66835743 
7.989834 4.31034 4.1858344 8.689924 7.484911 5.8540964 5.7196703 4.9411287 4.155651 7.459766 4.0836296 0.6771945 
7.9887314 4.312658 4.1915803 8.691194 7.4827356 5.8432302 5.724821 4.9402785 4.1566544 7.457484 4.08668 0.6688514 
8.003307 4.317962 4.1574492 8.589841 7.515046 5.815496 5.6275363 5.021658 4.153815 7.4422803 4.1010685 0.6459116 
7.9854565 4.312757 4.195954 8.689361 7.4758463 5.842156 5.7274284 4.930057 4.158439 7.4574094 4.0898204 0.67093027 
7.985885 4.3123255 4.194397 8.69024 7.47652 5.843915 5.727797 4.9350986 4.157354 7.4588165 4.088722 0.6724448 
7.985304 4.31382 4.1978865 8.688562 7.4753985 5.8353376 5.7281814 4.9343624 4.160411 7.4602227 4.0899906 0.6669264 
7.8417525 4.224316 4.0987406 7.105528 7.2061987 5.7346067 4.7024326 4.32502 4.4141955 7.55425 4.488317 1.0426452 
7.8565803 4.4308977 4.245735 7.34946 6.882681 5.51132 5.1076913 5.370509 4.143409 7.377998 4.6769066 0.9921185 
7.9868445 4.335615 4.11011 8.010674 7.476719 5.6389804 5.226491 5.1797495 4.1934605 7.3693166 4.3116136 0.6982729 
7.915437 4.2936506 4.056169 7.7504096 7.4012876 5.8390007 5.041904 4.8197565 4.172604 7.502982 4.390804 0.82404643 
7.8992496 4.42586 4.1592607 7.642801 7.176618 5.6896667 5.1034617 5.209805 4.0320973 7.3525915 4.514118 0.713015 
8.0068035 4.290403 4.0948124 8.018674 7.5183663 5.6266766 5.229765 5.0906415 4.2814684 7.4407477 4.27876 0.8279047 
7.685793 4.488406 4.0739474 10.458742 7.313997 6.618032 6.7759137 5.3352637 3.7134929 6.618933 4.063929 0.08389689 
7.6767874 4.4783497 4.0836606 10.465918 7.3052154 6.6078405 6.783339 5.3255744 3.723284 6.6294084 4.071729 0.09264661 
7.676443 4.477444 4.084396 10.465919 7.3049645 6.606715 6.7834477 5.3249006 3.724186 6.6305847 4.0720687 0.093551196 
7.6945825 4.4972677 4.0649395 10.447787 7.322657 6.6259365 6.7663264 5.3427396 3.7053435 6.6106014 4.057711 0.0775628 
7.677848 4.480792 4.081753 10.467761 7.3062 6.61138 6.7840333 5.3279705 3.7204323 6.6258698 4.0700197 0.089562744 
7.6778584 4.48079 4.0817537 10.467734 7.306197 6.6113496 6.784037 5.3279643 3.7204602 6.6259117 4.069974 0.08949705 
7.676006 4.4785724 4.083852 10.469232 7.3044 6.60899 6.7856455 5.3258533 3.72268 6.6283555 4.071709 0.0916033 
7.668085 4.4710813 4.091531 10.477948 7.296494 6.602479 6.793754 5.3184032 3.7296314 6.635166 4.0763946 0.095450394 
7.708744 4.5114202 4.0510354 10.434305 7.336507 6.6390777 6.752983 5.357676 3.6915169 6.596563 4.046415 0.06642735 
8.005317 4.3655367 4.1018257 8.257612 7.547327 5.6878085 5.3297257 5.2504463 4.1217957 7.388224 4.182486 0.47810274 
8.044385 4.2922277 4.0322666 8.18263 7.6592107 5.7851205 5.251295 5.0733385 4.192112 7.385936 4.193717 0.75060374 
8.084142 4.268012 3.998954 8.213715 7.758938 5.7875276 5.2337008 5.082672 4.219214 7.306221 4.187978 0.82635087 
8.111725 4.2661934 3.994002 8.460864 7.7897854 5.876607 5.390954 5.02688 4.159595 7.292722 4.1140375 0.770019 
8.081481 4.256202 3.9927957 8.190414 7.767385 5.7926126 5.208644 5.0315847 4.234909 7.30033 4.2035747 0.86058974 
8.060338 4.2903447 4.026836 8.264104 7.6778708 5.7772055 5.302421 5.112534 4.175429 7.375015 4.1779885 0.7202379 
8.118345 4.2817316 3.9981 8.507673 7.788147 5.8795385 5.416865 5.1066675 4.152629 7.3054852 4.0788436 0.73632884 
7.935553 4.281185 4.0237985 7.5707645 7.520246 5.7553005 4.8782864 4.8173494 4.23647 7.540146 4.421346 0.96531266 
7.8341274 4.2320967 4.0844955 7.090148 7.230937 5.7876587 4.656309 4.2799463 4.3788643 7.525806 4.467408 0.98098695 
7.7787447 4.5552635 4.361813 7.0253325 6.4375787 5.387933 5.1340804 5.7636914 4.017632 7.232177 4.914691 1.0766768 
7.894981 4.422412 4.1550937 7.653083 7.1843705 5.698364 5.113402 5.218935 4.0355544 7.36444 4.5112104 0.71106416 
7.679617 4.332708 3.837345 5.705029 7.5544305 5.594961 3.5753348 4.379302 4.098091 7.8039103 5.8194203 1.8108565 
8.006262 4.3777156 4.1111217 8.2982435 7.53245 5.6790547 5.3685684 5.2916636 4.1016693 7.3953714 4.1626587 0.42040333 
7.9615536 4.1650763 4.033909 7.4166665 7.3671384 5.6544466 4.864169 4.9991093 4.61846 7.567603 4.192465 1.370855 
7.959761 4.259364 4.008144 8.454903 7.3893514 6.2046714 5.4604836 5.1262846 4.1157575 7.6780777 4.021156 0.953857 
7.9360886 4.2742686 4.0316763 8.142039 7.347488 6.0627685 5.2923837 5.1124988 4.1460776 7.586733 4.1809063 0.9981457 
7.949559 4.258233 4.0075793 8.429741 7.364229 6.220803 5.4493957 5.121124 4.109211 7.680448 4.0387826 0.9764492 
7.966883 4.2569685 4.006795 8.458153 7.3870187 6.2192264 5.4659905 5.1374393 4.1185613 7.6835065 4.0074687 0.9643395 
7.959264 4.250125 4.003872 8.588039 7.3713164 6.2818437 5.5439243 5.146602 4.1052203 7.718548 3.9592085 0.97444636 
7.9842463 4.2583723 4.001614 8.611919 7.3986144 6.271659 5.5634794 5.183058 4.087019 7.6998115 3.9379365 0.9385594 
7.978565 4.255806 4.0011744 8.616519 7.3879905 6.2867007 5.5673747 5.180674 4.0867295 7.7135167 3.934154 0.9495225 
7.9548974 4.2403893 4.0117345 8.216658 7.3819003 6.0913677 5.3104444 5.077051 4.2245455 7.6711483 4.0605807 1.0329715 
8.189715 4.105522 3.9417748 7.495593 8.211658 5.342506 4.469312 5.5362816 4.9521437 6.7259035 3.834045 1.2429742 
8.046309 4.301122 4.03592 8.33013 7.6429873 5.8089013 5.3597593 5.1281915 4.1483626 7.42602 4.145316 0.6779829 
8.047281 4.295242 4.0192914 8.358551 7.6580186 5.8203106 5.366306 5.098394 4.1478224 7.398354 4.1638336 0.7022965 
8.172018 4.1426525 3.9359732 7.6274695 8.196589 5.439432 4.561394 5.373346 4.769289 6.8475857 3.9063282 1.0745465 
8.045543 4.317283 4.058125 8.324989 7.62889 5.7564907 5.365349 5.1831794 4.164938 7.417991 4.132256 0.6309565 
7.957974 4.2583714 4.0077457 8.462782 7.380038 6.2178345 5.4669733 5.131312 4.114714 7.6867185 4.014825 0.9620344 
7.9837246 4.257667 4.002126 8.62064 7.3880305 6.289392 5.5723987 5.189227 4.084462 7.7148414 3.9267356 0.94814104 
7.9340243 4.244339 4.007283 8.563186 7.3455753 6.2783227 5.5223775 5.122778 4.1222277 7.726361 3.9829946 1.0017381 
7.9519424 4.2518816 4.0058146 8.536487 7.3613744 6.2645755 5.5099964 5.1351295 4.112502 7.718454 3.9836156 0.9815741 
7.9555 4.2506723 4.0019574 8.572147 7.366943 6.282721 5.539663 5.1460395 4.097273 7.72127 3.968011 0.9721919 
7.9826417 4.2544384 3.9987605 8.627151 7.4007735 6.2776117 5.5708694 5.1812925 4.0911674 7.7006173 3.931586 0.9471691 
7.9574275 4.249065 4.0032616 8.592529 7.3682733 6.2897267 5.545574 5.1526947 4.107866 7.724293 3.9527278 0.9813173 
7.955792 4.248583 4.0029163 8.595821 7.366708 6.292343 5.5482454 5.150908 4.1064134 7.72617 3.9543767 0.98240536 
7.9592423 4.2476635 4.004402 8.610535 7.371439 6.29308 5.561033 5.1554623 4.1113505 7.721868 3.941728 0.9785059 
7.5972767 4.297629 4.058027 4.9136443 6.895128 5.115384 3.257295 5.7670846 4.727872 7.087349 6.4692926 2.0344481 
8.070436 4.2984076 4.032794 8.429319 7.686498 5.8276443 5.420902 5.1278353 4.135507 7.375344 4.1175594 0.6647458 
8.027748 4.170688 4.008981 7.6672115 7.615076 5.5862164 4.935562 5.053559 4.5608945 7.4527664 4.228822 1.2602339 
7.6948147 4.496757 4.065174 10.446267 7.322813 6.6247325 6.7653513 5.3432 3.7063758 6.611445 4.0575175 0.07847978 
7.708697 4.250899 4.0603685 6.3503942 7.0498586 5.867393 4.124923 3.7257495 4.1846104 6.5047207 5.4665275 1.3114884 
7.6915703 4.4938917 4.068256 10.451214 7.3196855 6.622657 6.769425 5.340365 3.7087286 6.6138983 4.0597253 0.08009278 
7.651816 4.454834 4.1078568 10.492234 7.2797728 6.584708 6.809445 5.3020334 3.7466626 6.652209 4.0966845 0.1163858 
7.6782885 4.481342 4.0812507 10.469845 7.306637 6.612023 6.785109 5.3285637 3.7198699 6.6253066 4.069334 0.08872273 
7.678177 4.4810085 4.0815063 10.467569 7.306546 6.611466 6.7838635 5.3282347 3.720274 6.6257973 4.069901 0.08954861 
7.675215 4.476006 4.0858 10.466982 7.3037224 6.605135 6.7845936 5.3235607 3.7256331 6.6322107 4.073256 0.09493854 
7.693539 4.4961147 4.0662136 10.450381 7.321585 6.624932 6.7683196 5.342672 3.706355 6.6115417 4.0579953 0.07799827 
7.6788564 4.4815693 4.0809164 10.4663725 7.307167 6.611756 6.782952 5.328782 3.7198706 6.625393 4.0694017 0.08912948 
7.676927 4.479636 4.0828385 10.470861 7.305373 6.610256 6.7861376 5.3269396 3.7215157 6.627147 4.0705066 0.09020995 
7.6808114 4.4834156 4.078856 10.462348 7.3088207 6.6120477 6.780567 5.3299394 3.71934 6.624276 4.0708756 0.09104404 
7.966622 4.2909684 4.0304775 7.910189 7.526641 5.830852 5.0910563 4.959048 4.1988955 7.5152116 4.2600207 0.817487 
8.219986 4.3177342 4.0092807 8.996302 7.85925 5.9682617 5.7350144 5.313576 4.0300045 7.291 3.8193798 0.48710787 
8.357843 4.4007387 3.9885802 9.306697 8.031222 6.0193005 5.909858 5.5040445 3.9359474 7.1632714 3.6224737 0.3261872 
7.801454 4.5002675 4.0248933 8.231793 7.146695 6.3565817 5.6635823 5.4821277 3.032525 6.700791 5.0366197 0.6376141 
7.800293 4.5026655 4.0270267 8.23969 7.1394453 6.3594775 5.674689 5.493743 3.0240936 6.699207 5.0351815 0.6342885 
7.798028 4.50553 4.030359 8.299909 7.1330833 6.3899336 5.731666 5.529277 2.9705806 6.680506 5.0329933 0.611695 
7.802882 4.495339 4.010723 8.179467 7.165649 6.346957 5.614795 5.43953 3.067249 6.703908 5.062709 0.6555893 
7.7433176 4.3848724 4.143615 6.703378 7.022179 5.6709795 4.4862494 4.70063 4.1141944 7.190146 4.9814878 0.88397264 
7.8017287 4.4995613 4.0302033 8.229159 7.1402383 6.348728 5.6651564 5.4889183 3.0422657 6.7135687 5.0203185 0.63788176 
7.729523 4.2477565 4.058128 6.4357142 7.1739745 5.8411026 4.078945 3.4281287 4.1749845 6.4058733 5.240719 0.965044 
7.7611217 4.248907 3.6851614 6.6133127 7.9713135 6.191253 3.8821962 3.677164 3.4507992 6.1750774 6.3497334 1.3604431 
7.800341 4.5017085 4.02568 8.232234 7.14256 6.357068 5.6672606 5.488921 3.0286355 6.6987967 5.038515 0.63692737 
8.346301 4.4081454 3.999655 9.292897 8.03601 6.0075583 5.890784 5.5031576 3.9508653 7.1589646 3.6265874 0.3327544 
8.306185 4.363129 4.0388536 9.278505 8.030153 5.965531 5.862599 5.488369 3.9969833 7.1624393 3.6403222 0.35000408 
8.309743 4.3670287 4.0025716 9.205959 7.9919457 6.0031204 5.8416996 5.4244504 3.9838865 7.199723 3.7086697 0.40749776 
8.343891 4.381209 4.001797 9.30468 8.016076 6.0073695 5.8982215 5.4911532 3.9529736 7.1791177 3.6297567 0.33201447 
8.343956 4.386736 4.0079894 9.299644 8.021858 6.001628 5.890435 5.499366 3.9528396 7.170846 3.638822 0.33480605 
7.8268485 4.4268637 4.1791425 7.247342 7.038276 5.6420326 4.91108 5.1028748 4.076225 7.414974 4.6840606 0.8415165 
7.9817905 4.2849064 4.029042 7.947332 7.5619936 5.8098655 5.112186 4.93791 4.201338 7.5002017 4.2680216 0.81512314 
8.026993 4.296929 4.024897 8.146205 7.6175213 5.8122215 5.23047 5.049176 4.15995 7.437872 4.2155766 0.7462753 
8.339889 4.3953123 3.9907758 9.259663 8.011595 6.0112996 5.882166 5.4810295 3.9493442 7.1754813 3.6526356 0.35288024 
7.972431 4.257493 3.996701 7.4780264 7.677546 5.6875863 4.7339787 4.9159827 4.3371096 7.346083 4.4164543 1.0278901 
7.9560566 4.255385 3.9728248 7.4266934 7.716683 5.7550244 4.6742597 4.709375 4.2994957 7.4811563 4.3991666 1.0296227 
8.347511 4.3934183 3.9927325 9.290632 8.02316 6.013319 5.897575 5.4917526 3.9461577 7.1705565 3.6353276 0.33756304 
8.369558 4.3968506 3.9657028 9.284002 7.990079 6.0416026 5.919179 5.464485 3.9210026 7.205071 3.6532507 0.35000432 
8.294127 4.341094 4.0123773 9.207231 7.9672017 6.005385 5.8501096 5.413678 3.9894714 7.216844 3.7147253 0.4109251 
7.921801 4.2699165 3.9875362 7.4243655 7.6038213 5.772857 4.734175 4.66544 4.2487683 7.633064 4.4580855 1.0424669 
7.6321554 4.1751986 3.8425121 5.1927114 7.5678716 5.658135 2.9256332 4.197711 4.4633555 6.6977773 6.477147 1.5091424 
7.7994876 4.5050807 4.028842 8.371474 7.141782 6.4279056 5.790976 5.556599 2.911098 6.6591105 5.0276713 0.5857963 
7.796203 4.507952 4.0299177 8.377974 7.134491 6.4326806 5.798507 5.5652423 2.904541 6.654634 5.033947 0.5816233 
8.049097 4.1713777 4.0356193 7.5134463 7.6344275 5.388194 4.8540773 5.036504 4.547138 7.259367 4.488304 1.275134 
8.009357 4.258148 4.1343117 7.934048 7.456204 5.4788322 5.2419434 5.2190933 4.3984895 7.3435335 4.3660283 0.9789671 
8.005032 4.22168 4.1476946 7.802556 7.428031 5.3869977 5.1870694 5.2112603 4.508078 7.336227 4.4254546 1.1334268 
8.005364 4.219784 4.1469016 7.8021083 7.429917 5.3871007 5.1858974 5.2099814 4.5126495 7.338322 4.423213 1.1392906 
8.001379 4.227579 4.151327 7.7968726 7.414614 5.3886714 5.189374 5.223257 4.4993854 7.333895 4.4289765 1.1254677 
7.7309985 4.2558875 4.321996 5.1900425 6.3492856 5.0160494 3.7829661 6.8623857 5.331287 6.831805 5.058458 2.2078364 
7.7259254 4.2497873 4.2996044 5.184078 6.414821 5.026677 3.7461305 6.7024226 5.2902393 6.8534336 5.1016307 2.182832 
7.666281 4.410581 4.546083 4.8316135 5.974807 3.710288 4.187242 6.204123 4.9115324 7.183441 5.935833 2.4396951 
7.7933216 4.244653 3.7116082 6.9227076 7.9437695 6.261172 4.1204615 3.5803928 3.4245844 6.1757493 6.111057 1.2565556 
7.9552155 4.236427 4.1522326 7.6228538 7.340725 5.414464 5.0872912 5.1160636 4.454102 7.3111463 4.5795693 1.1390353 
8.002891 4.2203627 4.1518793 7.799341 7.417487 5.380637 5.192321 5.2158284 4.5126305 7.333736 4.435373 1.1430857 
8.00729 4.2200108 4.150536 7.811058 7.428769 5.3776116 5.194888 5.229004 4.5169973 7.329755 4.4217625 1.1377378 
8.00789 4.216148 4.152016 7.8090935 7.4267235 5.3697004 5.1971526 5.2291203 4.5269322 7.3310924 4.4239717 1.1502719 
8.026407 4.2011323 4.0990176 7.784858 7.539433 5.4270325 5.1000094 5.1698613 4.530818 7.324685 4.3734612 1.1523719 
8.006958 4.220045 4.1531615 7.8185816 7.422837 5.375392 5.205141 5.23003 4.5166273 7.333528 4.4228272 1.1391879 
8.006774 4.2191305 4.154538 7.81777 7.420175 5.3725295 5.206979 5.230789 4.5197945 7.3345976 4.423746 1.1429689 
7.6420794 4.532927 4.6613803 5.2600636 5.302525 4.33124 4.8256116 6.3388643 4.604564 7.137626 5.543342 2.7231417 
8.179077 4.122163 3.9314702 7.5270395 8.234121 5.3847756 4.470938 5.3447933 4.843872 6.774488 3.9336076 1.1251292 
8.005264 4.2200317 4.1566873 7.8039207 7.413812 5.3671055 5.2016544 5.2371235 4.522118 7.330921 4.4285207 1.1480911 
7.8472476 4.416526 4.1854687 7.4041677 7.0596204 5.6488886 5.018029 5.0957565 4.0820026 7.4030156 4.628099 0.81336087 
7.7606187 4.2255073 3.6851184 6.505653 7.978359 6.160509 3.786069 3.6087766 3.5273986 6.120129 6.37915 1.3912777 
7.803251 4.495518 4.0330834 8.209307 7.1410046 6.332447 5.6475844 5.4810605 3.0722537 6.733366 5.004504 0.64821583 
7.9498453 4.352032 4.0737176 7.8332286 7.461641 5.7497272 5.08555 5.05541 4.093286 7.3456225 4.425098 0.7110294 
7.842465 4.2917337 4.0847826 7.1696877 7.2601604 5.764472 4.6999445 4.5873055 4.273283 7.478926 4.5252643 0.92161155 
8.324985 4.3984523 4.0407696 9.329577 8.070137 5.963961 5.886985 5.5444846 3.9855292 7.120737 3.5912948 0.30037424 
8.299401 4.379748 4.0656114 9.286926 8.060183 5.938274 5.8571935 5.5402117 4.0128484 7.12058 3.6102786 0.31198457 
8.318895 4.354609 4.007094 9.267641 7.988294 6.00034 5.8816414 5.459664 3.9728503 7.197243 3.6565359 0.35480255 
7.9817104 4.3635373 4.0975847 8.190212 7.501539 5.7000895 5.288475 5.243444 4.127431 7.431161 4.1957207 0.47215462 
